,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,Bandwidth_GB_Year,Area_Suburban,Area_Urban,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Churn_Yes,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
6802,898,8,24,11298.25,12.07558,5,0,0,71.50744,6542.432114,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1
8374,853,3,30,20769.65,8.318438,13,3,0,59.48183,5781.095679999999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
2192,6,1,59,52409.75,10.99266,12,1,2,17.984379999999998,2197.871959,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
3517,2274,0,32,42555.36,7.1047460000000004,16,1,1,2.921217,883.7264825,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
4624,1841,4,41,19089.26,6.574955999999999,9,0,0,10.14235,979.2710238,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
5195,1316,3,31,55913.69,8.341462,13,3,1,59.05164,5701.481448,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0
1788,1331,1,40,3730.38,10.73059843,18,1,0,2.0954882130000003,1338.247732,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0
9768,15703,6,64,17983.82,7.970578,11,0,1,69.08879,6954.344959,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0
1055,15724,0,85,25434.15,8.316451322,11,0,0,8.713385365,1141.532192,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1
5676,1119,3,63,20532.33,6.69757,11,0,0,68.00844000000001,5785.2107399999995,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0
421,19527,2,29,24447.03,5.3046355169999995,13,0,0,3.238699239,1143.685617,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
8441,24494,0,31,80309.69,12.1242,11,0,1,66.74044,5598.395047999999,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
4643,12449,8,25,32005.71,9.736531,13,1,0,20.91805,2523.2506719999997,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
268,16395,3,19,10701.11,9.753145376,19,0,1,7.425503428,1740.7260399999998,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
25,29568,1,77,12558.83,9.767668044,12,1,0,4.157658837,774.2937069,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7309,10621,3,57,12515.49,6.229401999999999,9,2,2,64.29382,5837.413915,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1
8886,514,2,36,43627.54,8.049453999999999,16,2,0,63.39683,5697.615578,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0
2360,239,3,53,134691.3,10.806280000000001,11,0,0,20.14176,1982.143037,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
3018,54190,7,28,96788.12,14.275310000000001,14,1,2,21.73641,2371.0736100000004,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0
6543,34488,1,30,25035.79,13.77917,13,2,0,40.87895,4194.277707,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0
8169,3357,3,53,31757.09,10.46515,10,1,1,56.36816999999999,4968.873697999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0
336,926,4,49,114398.35,8.713443753,10,2,0,6.4850349739999995,1221.100604,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
9690,28006,0,21,26162.53,12.500680000000001,15,0,0,48.077290000000005,4315.294634000001,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0
206,2817,0,88,31934.04,10.79191234,18,1,0,3.0430631669999997,617.542543,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0
6049,1564,7,19,76525.77,6.086425,15,0,1,67.57419,6632.420529999999,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0
4493,94,4,61,48521.27,9.273629,9,0,1,15.737129999999999,1904.60275,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1
8322,256,3,60,29753.9,13.19849,12,0,0,66.16108,6008.726494,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0
6219,3842,3,88,123206.3,10.06248,8,1,0,62.8196,5593.760800999999,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
3427,80489,4,65,39999.89,10.86174,10,0,1,4.075856,721.7486176,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0
7345,2692,4,49,40059.29,8.189489,12,0,0,66.49135,5976.795747,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0
9813,2484,8,80,4937.73,9.071804,15,0,1,40.439840000000004,4126.350754,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0
3641,11850,2,24,24799.72,14.69987,11,1,0,3.6367830000000003,529.8555137,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0
8180,18745,0,70,78356.31,3.338743,14,0,1,63.60495,5588.56191,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0
3746,38,0,22,15905.44,12.18608,18,1,0,5.962119,1288.594508,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0
162,358,3,76,22412.6,10.62439366,13,0,0,5.972864167000001,1195.3930369999998,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
4752,50328,2,24,22257.83,10.66071,18,3,0,11.89052,1871.3546600000002,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0
2295,314,0,32,34247.55,17.744020000000003,11,0,0,14.7857,2230.867361,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0
8188,370,4,62,32735.23,11.703439999999999,10,1,1,43.99275,4329.842925999999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1
2075,4085,4,32,44236.12,8.489595,7,1,0,8.084289,1315.312803,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0
2264,3649,4,63,39653.8,6.966168,17,1,0,4.7197309999999995,626.8266819,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
6321,3139,1,25,31517.51,10.255230000000001,12,1,0,57.766580000000005,5250.409842,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
5416,2564,3,42,34084.03,9.269101,7,2,0,69.2962,6739.192120000001,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0
2375,379,2,82,38069.49,15.77718,10,0,0,2.590677,325.58574849999997,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
6893,990,1,45,50055.6,10.637830000000001,14,2,1,59.34372,5898.2851009999995,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0
1901,29,2,57,21062.25,15.34568423,11,2,0,2.596050259,817.8995328999999,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4842,25578,7,49,40633.4,12.48749,12,2,1,4.8208910000000005,1569.607544,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2836,9982,4,76,15164.29,6.029026,14,0,1,7.606099,1072.186545,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1
6289,3089,6,84,32666.7,9.020394,12,2,0,59.33259,4930.400921,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
1303,9077,1,29,42326.58,9.953164978,13,0,0,25.88644227,2576.783187,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0
400,723,2,53,26004.59,9.100502767,13,0,0,8.611218573,1261.5545650000001,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0
415,19073,1,29,45562.97,9.301929385,13,2,0,5.2551003,1119.610001,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0
3066,41818,1,57,41550.85,10.53385,15,0,1,10.02202,1150.220789,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0
1823,14,4,71,69506.73,9.773871134,8,1,0,12.54841227,1153.262724,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1105,7883,3,28,30567.39,10.72919005,6,0,0,13.46926706,2006.076916,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
1975,335,1,59,35226.26,9.577623408,18,0,0,12.57273206,1348.141984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0
5597,599,0,58,58834.68,8.796769,4,0,1,48.294940000000004,4197.55311,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0
9220,10949,4,66,98836.2,9.443369,16,1,1,43.86959,4203.265113,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1
7930,15702,0,80,32843.32,11.46459,18,1,1,46.39161,3951.00192,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
4702,8419,2,29,38159.22,4.460194,10,2,1,11.739,2212.982101,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0
4665,25597,2,25,13744.26,16.64511,17,2,0,6.360958999999999,1050.342085,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0
1947,1716,0,42,21084.49,6.413780429,20,1,0,21.6132385,2467.669888,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7539,1056,0,57,19198.61,10.632480000000001,13,1,0,65.25688000000001,5651.976417,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1
7218,12991,3,57,13756.92,8.452148,6,2,1,61.112480000000005,5894.713365,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
7046,12,3,46,14512.74,8.270887,8,3,1,60.2958,5906.275909,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0
1414,19215,0,53,8657.1,10.75378608,12,1,1,3.847102787,875.8840004000001,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0
8649,454,10,54,22730.72,7.737478,9,0,1,55.88646,5291.533225,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0
3094,7626,3,37,35801.05,11.04908,12,0,0,3.0465880000000003,793.3207298,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0
7771,24066,3,40,45203.76,15.2604,13,1,0,71.98828,6304.569466,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0
9368,254,2,76,52888.07,9.237924000000001,15,0,1,71.96367,5953.601251,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0
5145,2033,2,19,30701.55,15.024000000000001,11,0,0,63.656000000000006,5807.061171,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0
9507,46513,1,85,58485.86,9.208571000000001,13,0,0,48.31275,4364.2115890000005,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0
3034,2301,0,51,36149.29,4.48145,13,1,0,18.24928,2515.4781940000003,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0
8929,21130,1,48,52772.29,7.669681,5,0,0,42.47353,4549.826317,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0
9424,5442,1,65,85566.49,12.57676,13,1,0,59.207919999999994,5562.080707,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
5734,3504,0,49,9043.47,11.33568,12,0,2,71.02256,6399.222377,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
8830,1148,2,35,186156.6,12.473469999999999,13,0,1,65.66957,6174.944351,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0
2821,3620,2,80,44055.54,2.874643,16,1,0,7.837878,1152.27854,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0
9435,16630,3,32,66665.33,10.96142,13,0,0,68.00653,6625.807498,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0
9331,2127,0,84,29511.28,8.685497999999999,20,1,2,53.998569999999994,5055.502095000001,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
1989,14194,0,51,28162.54,7.9018129870000005,11,1,0,1.722680046,457.80894539999997,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0
3916,32739,1,22,12211.05,11.69401,9,0,0,2.348003,562.038508,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0
4154,760,1,34,22447.98,10.726460000000001,12,0,0,3.988032,758.5059535,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0
8513,3424,0,35,5644.85,11.88471,13,1,0,43.02146,3926.0099649999997,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1
5521,5192,2,40,116303.0,13.00405,8,2,0,53.22971999999999,4771.4958719999995,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1
4269,21314,4,33,90633.74,11.15366,8,1,0,4.072959,1084.469104,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0
9896,15684,2,21,64176.43,11.86711,18,2,0,68.57996,6531.266707,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0
3260,586,1,80,32964.42,6.7940309999999995,12,0,0,10.584010000000001,1174.511172,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0
6059,82,1,18,24495.35,11.0488,12,0,0,64.20616,5392.197566,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1087,1428,0,61,79189.23,6.792026415,13,1,1,11.24061076,1882.5237989999998,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0
3452,57955,1,29,41141.29,10.53942,10,0,0,6.416264,1024.169439,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
5263,14980,2,24,69309.0,4.3271370000000005,13,0,1,65.61044,5857.190657,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
5609,87,0,80,41893.09,4.545308,10,0,0,61.47987,5356.753961,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
4316,978,4,52,82955.59,10.64343,9,2,0,15.10612,2006.056116,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
9097,36,7,47,51223.48,11.63648,17,1,0,64.74166,6519.801796,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0
3402,6902,0,59,42450.26,11.96125,7,1,0,3.545553,1060.105051,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0
7458,11880,2,30,10000.11,11.933760000000001,11,1,1,61.46682,5244.329034,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
3466,15666,1,54,121055.6,7.246841000000001,12,3,0,7.047021000000001,1260.9421,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0
5309,157,9,41,95535.14,3.1812080000000003,9,1,0,67.429,6078.61865,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
1065,1418,0,43,78661.45,10.20451845,11,1,1,4.187033385,437.8833399,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1
429,1003,4,48,13148.09,16.41445271,13,1,0,16.52138638,1568.47416,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
3547,637,2,85,28965.11,11.99308,13,0,0,1.453022,639.623576,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1
624,4946,1,56,15621.76,10.75643368,13,1,0,2.08299524,951.3512058,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1
8491,417,3,51,10770.7,9.606947,6,0,3,61.74695,5450.903985,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
3688,3378,2,72,34620.48,7.164228,13,1,1,8.116071,993.0023112,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1
8650,135,0,31,68058.4,9.652242999999999,12,2,1,57.51975,5385.294842,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0
7754,1528,4,27,23785.52,5.285575,9,1,0,68.69674,6054.623559000001,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0
3288,7710,3,86,24173.97,12.810880000000001,10,2,0,20.45201,2239.7926190000003,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
9199,4900,0,48,27065.58,9.166549,8,1,0,48.61807,4443.076355,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
2582,19855,4,59,39258.2,12.23081,14,1,0,22.34478,2231.2539699999998,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0
8872,698,1,25,13265.39,8.377711,14,2,0,60.056430000000006,5272.094696,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6082,49894,1,27,40293.84,10.576260000000001,10,0,0,45.7211,4676.648543,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0
7189,2719,1,59,14570.01,7.824535000000001,17,3,0,43.59094,3858.4102869999997,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0
930,116,0,37,47683.58,5.729233184,7,1,2,5.1349896489999995,806.2451255,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0
617,8307,0,65,8690.46,12.55174668,16,0,0,5.770302149,829.9759818,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0
6272,16246,0,33,36311.55,9.528274,18,2,0,54.67507,4770.483340999999,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0
8075,2831,3,52,13933.32,10.77203,11,2,1,60.57969,5228.606985,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0
6001,2817,0,64,30067.59,8.42186,12,1,0,70.62164,6772.978906,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0
8574,1197,1,64,7569.75,8.8901,11,0,1,59.005930000000006,5227.515273,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
9063,3525,8,23,62886.29,6.87197,19,1,0,60.8833,5902.886646,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1
5803,179,1,84,8293.64,8.113794,13,1,0,66.99754,5659.937572,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0
1961,5542,2,54,45577.26,7.754485938999999,13,2,0,8.205103396,1288.925148,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0
9459,115,2,24,14692.76,8.590983,8,1,0,58.87611999999999,5198.878568,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
8889,83782,1,55,22810.25,10.42801,9,0,1,46.75485,3840.9656270000005,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
2920,2101,9,80,6548.73,8.870546000000001,13,3,1,16.93921,1810.474782,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
4583,29522,3,35,52984.07,7.37357,16,0,1,8.850759,1152.131327,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
6674,13547,1,52,25404.37,10.00607,19,0,2,71.29664,6446.951971,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0
3083,838,0,23,53227.7,15.29979,13,1,1,8.268061,1388.0430210000002,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0
2937,19713,0,85,41899.29,9.283462,7,0,0,12.05316,1875.7346949999999,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0
5191,4083,1,20,25167.86,12.435080000000001,13,2,1,63.058969999999995,5932.377939999999,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0
2627,2131,3,56,20980.42,9.720452,12,0,1,24.2732,2765.521967,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0
1248,166,4,66,82924.09,9.816727691,18,0,0,2.694014031,526.38731,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
2606,612,0,42,46183.09,8.650145,10,0,0,8.867664,1362.782508,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1
9392,6604,4,68,62554.29,10.73749,11,1,0,50.676520000000004,5313.315024,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0
4392,497,1,30,74373.82,9.896211,7,0,1,4.225661,693.5913883,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0
6620,1173,2,61,31833.15,10.39104,14,2,0,66.58209000000001,5644.111425,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1
3673,18518,1,28,18911.92,3.6817339999999996,14,1,0,2.277916,520.0280011,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
2752,49019,1,53,105396.3,14.48109,11,0,0,9.151288000000001,1369.0121359999998,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1
7071,1956,0,60,12508.6,11.343160000000001,10,0,0,61.343,5083.099357,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
5065,30662,8,72,50092.12,10.4055,15,0,0,61.324090000000005,5556.247274,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0
492,321,0,61,18684.74,11.70304454,14,1,1,6.9353357860000004,1197.080651,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
2314,20501,0,33,56003.0,9.257301,11,0,0,21.08084,2300.741445,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1
7992,1551,1,42,90756.87,8.306153,10,2,0,65.50761999999999,6056.561962,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0
2921,3052,4,44,13029.09,4.575379,9,1,0,10.16511,1821.7521329999997,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0
